periodid,periodname,periodcode,perioddescription,orgunitlevel1,orgunitlevel2,orgunitlevel3,orgunitlevel4,orgunitlevel5,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,105-MA01. Admissions,105-MA02a. Referrals to maternity unit - Total,105-MA02b. Referrals to maternity unit - Community services,105-MA03. Maternity referrals out,105-MA04a. Deliveries in unit - Total,105-MA04b1. Deliveries in unit -Live births - Total,105-MA04b2. Deliveries in unit -Live births - less than 2.5kg,105-MA04c1. Deliveries in unit - Fresh still birth - Total,105-MA04c2. Deliveries in unit - Fresh still birth - less than 2.5kg,105-MA04d1. Deliveries in unit - Macerated still birth - Total,105-MA04d2. Deliveries in unit - Macerated still birth - less than 2.5kg,105-MA05a. Pre-Term births - Total,105-MA05b. Pre-Term births - Alive,105-MA05c. Pre-Term births - <2.5 Kgs,105-MA06a. Born Before Arrival - Total,105-MA06b. Born Before Arrival - Alive,105-MA06c. Babies born  before arrival - <2.5 Kgs,105-MA07. Low birth weight babies initiated on kangaroo (KMC),105-MA08. Live babies at discharge,105-MA09. Babies born with defect,105-MA10. Babies received LLIN,105-MA11. Newborn deaths (0-7 days),105-MA12. Neonatal Death 8-28 days,105-MA13. Maternal deaths,105-MA14a. Mothers who initiated breastfeeding within the 1st hour after delivery - Total,105-MA14b. Mothers who initiated breastfeeding within the 1st hour after delivery - HIV+,105-MA15a. Women tested for HIV in labour 1st time this Pregnancy - Total (TR & TRR),105-MA15b. Women tested for HIV in labour 1st time this Pregnancy - HIV+ (TRR),105-MA16a. Women re-tested for HIV in labour - Total (TR & TRR),105-MA16b. Women re-tested for HIV in labour - HIV+ (TRR+),105-MA17. Women initiating ART in maternity - HIV+,105-MA18a. Male partners received HIV test results in the maternity setting - Total (TR & TRR),105-MA18b. Male partners received HIV test results in the maternity setting - HIV+ (TRR),105-MA19. HIV+ male partners initiated on ART in the maternity setting,105-MA20. Number of discordant couples identified in maternity,105-MA21a. Mothers Received nutrition Counselling - Maternal Nutrition - Total,105-MA21b. Mothers Received nutrition Counselling - Maternal Nutrition - HIV+,105-MA21c. Mothers Received nutrition Counselling - Infant Feeding - Total,105-MA21d. Mothers Received nutrition Counselling - Infant Feeding - HIV+,105-MA22a. Total Deliveries to HIV+ women in unit - Total,105-MA22b. Deliveries to HIV+ women in unit - Live births,105-MA23a. HIV-exposed babies given ARVs - Total,105-MA23b. HIV-exposed babies given ARVs High-risk Infants,105-MA24. No.of babies with Birth asphyxia,105-MA25. No. of Live babies Successfully Resuscitated,105-MA26. No. of babies who received PNC within 6 hours,105-MA26a. Received PNC check at 6 hours after birth - Baby,105-MA26b. Received PNC check at 6 hours after birth - Mother,105-MA27a. Received PNC check within 24 hours after birth - Baby,105-MA27b. Received PNC check within 24 hours after birth - Mother,105-MA28a. Uterotonics used in management of 3rd stage of labour - Oxytocin,105-MA28b. Uterotonics used in management of 3rd stage of labour - Misoprostol,105-MA28c. Uterotonics used in management of 3rd stage of labour - Egometrine
202401,January 2024,202401,,MOH - Uganda,Tooro,Kyenjojo District,Mabira Town Council,St. Martins-Mabra Health Centre III,HEvqMCVc5qD,St. Martins-Mabra Health Centre III,,,46.0,,,8.0,38.0,38.0,2.0,,,,,,,,,,,2.0,36.0,,23.0,,,,38.0,3.0,35.0,,35.0,,,,,,,38.0,3.0,38.0,3.0,3.0,3.0,,,2.0,2.0,,38.0,38.0,36.0,36.0,400.0,2000.0,0.0
202401,January 2024,202401,,MOH - Uganda,North Central,Luwero District,Butuntumula Subcounty,St. Mary's Kasaala Health Centre IV,DAcqiebFOcd,St. Mary's Kasaala Health Centre IV,,,33.0,0.0,0.0,1.0,17.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,18.0,0.0,18.0,0.0,0.0,0.0,17.0,0.0,4.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,17.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,18.0,17.0,18.0,17.0,20.0,4.0,0.0
202401,January 2024,202401,,MOH - Uganda,South Central,Bukomansimbi District,Bukomansimbi Town Council,St. Mary's Maternity & Nursing Home,VCIAE5Bta3H,St. Mary's Maternity & Nursing Home,,,20.0,,,,20.0,20.0,20.0,,,1.0,,,,,,,,,20.0,,20.0,1.0,,,19.0,3.0,,,,,,,,,,19.0,3.0,19.0,3.0,3.0,3.0,3.0,,,,,20.0,19.0,,,19.0,,
202401,January 2024,202401,,MOH - Uganda,North Central,Kassanda District,Kiganda Town Council,St. Matia Mulumba Health Centre III,Ae8byorr2lF,St. Matia Mulumba Health Centre III,,,26.0,,,2.0,24.0,24.0,1.0,,,,,1.0,1.0,1.0,,,,1.0,24.0,,24.0,,,,24.0,3.0,1.0,,,,,,,,,24.0,3.0,24.0,3.0,3.0,3.0,3.0,0.0,1.0,1.0,,24.0,24.0,24.0,24.0,24.0,0.0,0.0
202401,January 2024,202401,,MOH - Uganda,South Central,Bukomansimbi District,Bukomansimbi Town Council,St. Mechtilda Kitaasa Health Centre III,agQsp6hFdZa,St. Mechtilda Kitaasa Health Centre III,,,11.0,0.0,0.0,1.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,,,8.0,8.0,8.0,8.0,7.0,1.0,0.0
202401,January 2024,202401,,MOH - Uganda,South Central,Kalungu District,Lwabenge Subcounty,St. Monica Birongo Health Centre III,lQ9FxeRMd8s,St. Monica Birongo Health Centre III,,,39.0,0.0,0.0,2.0,37.0,37.0,0.0,,,,,,,,,,,,37.0,,,,,,37.0,0.0,,,,,,,,,,37.0,0.0,37.0,0.0,,,,,,,,37.0,37.0,37.0,37.0,37.0,0.0,0.0
202401,January 2024,202401,,MOH - Uganda,South Central,Mpigi District,Kiringente Subcounty,St. Monica Katende Health Centre III,aLQq5QTDV2s,St. Monica Katende Health Centre III,,,26.0,13.0,13.0,8.0,14.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,13.0,,,,,,13.0,1.0,,,,,,,,,,13.0,1.0,13.0,1.0,2.0,1.0,1.0,0.0,,,,13.0,13.0,13.0,13.0,13.0,0.0,0.0
202401,January 2024,202401,,MOH - Uganda,North Central,Mityana District,Bulera Subcounty,St. Noah Buyambi Health Centre III,GAp2zlJ35sn,St. Noah Buyambi Health Centre III,,,5.0,5.0,5.0,,5.0,,1.0,,,,,,,,,,,,,,,,,,5.0,1.0,1.0,,,,,,,,,5.0,,5.0,,1.0,1.0,,,,,,5.0,5.0,5.0,5.0,5.0,,
202401,January 2024,202401,,MOH - Uganda,North Central,Kyankwanzi District,Masodde-Karagi Town Council,St. Noah Vvumba Health Centre II,SPuSIQfsoKF,St. Noah Vvumba Health Centre II,,,8.0,2.0,2.0,,6.0,6.0,,,,,,,,,1.0,1.0,,,6.0,,6.0,,,,6.0,,,,,,,,,,,8.0,,6.0,,,,,,,,,6.0,6.0,,,5.0,5.0,
202401,January 2024,202401,,MOH - Uganda,North Central,Mityana District,Busunju Town Council,St. Padre Pio Mirembe Health Centre III,l3oOKBFWJkz,St. Padre Pio Mirembe Health Centre III,,,26.0,,,10.0,16.0,16.0,3.0,,,,,2.0,2.0,2.0,,,,,16.0,,16.0,,,,16.0,,,,,,,,,,,24.0,2.0,24.0,2.0,,,,,1.0,1.0,,16.0,16.0,16.0,16.0,24.0,0.0,0.0
202401,January 2024,202401,,MOH - Uganda,South Central,Lwengo District,Kyazanga Subcounty,"St. Peter,Busibo",DQT0OSOZ3sf,"St. Peter,Busibo",,,16.0,,,2.0,14.0,13.0,,,,1.0,,,,,,,,,13.0,,13.0,1.0,,,13.0,,13.0,,,,,,,,,14.0,0.0,13.0,,,,,,,,,13.0,14.0,13.0,14.0,14.0,,
202401,January 2024,202401,,MOH - Uganda,North Central,Nakaseke District,Kapeeka Subcounty,St. Theresa Kabogwe Health Centre II,Khcb8YYpw8O,St. Theresa Kabogwe Health Centre II,,,3.0,,,1.0,2.0,2.0,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,2.0,2.0,2.0,2.0,2.0,,
202401,January 2024,202401,,MOH - Uganda,North Central,Mukono District,Nama Subcounty,Takajjunge Health Centre III,RfweVyD8d7w,Takajjunge Health Centre III,,,16.0,8.0,8.0,,16.0,16.0,1.0,,,,,,,,,,,1.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,16.0,16.0,16.0,,
202401,January 2024,202401,,MOH - Uganda,Tooro,Kyenjojo District,Butiiti Subcounty,Villa Maria (Kaihura) Health Centre II,aYcV6yUPUF5,Villa Maria (Kaihura) Health Centre II,,,19.0,,,2.0,17.0,17.0,,,,,,,,,,,,,17.0,,,,,,17.0,5.0,,,2.0,,,,,,,17.0,5.0,17.0,5.0,5.0,5.0,5.0,,,,,17.0,17.0,17.0,17.0,19.0,6.0,
202401,January 2024,202401,,MOH - Uganda,Tooro,Fort Portal City,Fort Portal Central Division,Virika Hospital,uiLzeURGsDn,Virika Hospital,,,80.0,10.0,,1.0,50.0,49.0,2.0,2.0,1.0,,,2.0,1.0,2.0,2.0,2.0,,2.0,49.0,,,,,,49.0,4.0,,,5.0,,,,,,,50.0,4.0,50.0,4.0,4.0,4.0,4.0,,4.0,4.0,,49.0,50.0,49.0,50.0,50.0,,
202401,January 2024,202401,,MOH - Uganda,South Central,Wakiso District,Gombe Division,Wanda Matugga Health Centre IV,MtdbKasioFr,Wanda Matugga Health Centre IV,,,22.0,,,1.0,19.0,19.0,,,,,,,,,,,,,19.0,,,,,,19.0,,,,19.0,,,,,,,,,,,,,,,,,,19.0,19.0,19.0,19.0,19.0,3.0,
202401,January 2024,202401,,MOH - Uganda,Tooro,Kyegegwa District,Kabweza-Kyegegwa Subcounty,Wekomiire St. Thereza Health Centre III,Fz5Ar828O0m,Wekomiire St. Thereza Health Centre III,,,31.0,,,6.0,25.0,25.0,1.0,,,,,,,,,,,1.0,25.0,,,,,,25.0,2.0,,,,,,,,,,25.0,2.0,25.0,2.0,2.0,2.0,2.0,,,,,25.0,25.0,25.0,25.0,25.0,,
202401,January 2024,202401,,MOH - Uganda,Tooro,Bunyangabu District,Kibiito Town Council,Yerya Health Centre III,z3ldDiQ4JHT,Yerya Health Centre III,,,33.0,,3.0,,30.0,30.0,1.0,,,,,,,,,,,1.0,30.0,,,,,,30.0,2.0,,,,,,,,,,30.0,2.0,30.0,2.0,2.0,2.0,2.0,,,,,30.0,30.0,30.0,30.0,,,
202402,February 2024,202402,,MOH - Uganda,North Central,Nakaseke District,Nakaseke Town Council,Access Life Care Health Centre II,BQl9b7pSAhx,Access Life Care Health Centre II,,,10.0,4.0,4.0,2.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,,8.0,8.0,8.0,8.0,8.0,0.0,0.0
202402,February 2024,202402,,MOH - Uganda,Kampala,Kampala District,Central Division,Adventist Medical Centre,aWtkpwtp9JE,Adventist Medical Centre,,,,,,,3.0,3.0,,,,,,,,,,,,,,,3.0,,,,3.0,2.0,,,1.0,,,,,,,3.0,2.0,3.0,2.0,2.0,2.0,2.0,,,,,3.0,3.0,3.0,3.0,3.0,,
202402,February 2024,202402,,MOH - Uganda,North Central,Mityana District,Kakindu Subcounty,Arch Bishop Kiwanuka Mayirye Health Centre III,MGoloBUb8vi,Arch Bishop Kiwanuka Mayirye Health Centre III,,,9.0,,,,9.0,9.0,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,9.0,,9.0,,,,,,,,,9.0,9.0,9.0,9.0,9.0,,
202402,February 2024,202402,,MOH - Uganda,South Central,Wakiso District,Wakiso Subcounty,Bbira Ngo Health Centre II,alzSFDpdbba,Bbira Ngo Health Centre II,,,43.0,,,15.0,28.0,28.0,,,,,,,,,,,,,28.0,1.0,,,,,28.0,1.0,,,22.0,,,,,,,28.0,1.0,28.0,1.0,,,,,,,,28.0,28.0,28.0,28.0,28.0,,
202402,February 2024,202402,,MOH - Uganda,North Central,Luwero District,Luweero Town Council,Bishop Ascili Hospital,adofLhuj4HH,Bishop Ascili Hospital,,,164.0,30.0,,,93.0,93.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,93.0,,,,,1.0,93.0,3.0,,,89.0,,,,,,,93.0,3.0,93.0,3.0,3.0,3.0,3.0,3.0,,,,93.0,93.0,93.0,93.0,70.0,50.0,
202402,February 2024,202402,,MOH - Uganda,Busoga,Kamuli District,Kitayunjwa Subcounty,Budhatemwa Health Centre II,M7IdNzIwa32,Budhatemwa Health Centre II,,,24.0,,,2.0,22.0,22.0,,,,,,,,,,,,,22.0,,22.0,,,,22.0,,,,,,,,,,,22.0,,22.0,,,,,,,,,22.0,22.0,22.0,22.0,22.0,,
202402,February 2024,202402,,MOH - Uganda,North Central,Luwero District,Busiika Town Council,Bugema University Health Centre III,hrEjabfmkqU,Bugema University Health Centre III,,,25.0,,,1.0,16.0,15.0,,1.0,,,,,,,,,,,15.0,,,1.0,,,7.0,,,,5.0,,,,,,,15.0,,15.0,,,,,,3.0,2.0,,15.0,16.0,15.0,15.0,25.0,25.0,
202402,February 2024,202402,,MOH - Uganda,Busoga,Kamuli District,Butansi Subcounty,Bugeywa Health Centre II,b9niqLqoyqP,Bugeywa Health Centre II,,,42.0,,,2.0,42.0,40.0,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,40.0,,40.0,,,,,,,,,40.0,40.0,40.0,40.0,40.0,,
202402,February 2024,202402,,MOH - Uganda,Busoga,Kamuli District,Bugulumbya Subcounty,Bugulumbya Flep Health Centre II,ptjWwKVSEsQ,Bugulumbya Flep Health Centre II,,,7.0,,,,7.0,7.0,,,,,,,,,,,,,7.0,,,,,,7.0,,,,,,,,,,,7.0,,7.0,,,,,,,,,7.0,7.0,7.0,7.0,7.0,,
202402,February 2024,202402,,MOH - Uganda,South Central,Gomba District,Kyegonza Subcounty,Bukalagi Health Centre III,tw7g2aShrXi,Bukalagi Health Centre III,,,22.0,,,,12.0,12.0,,,,,,,,,,,,,12.0,,12.0,,,,12.0,,4.0,,9.0,,,,,,,12.0,,12.0,,,,,,,,,12.0,12.0,12.0,12.0,12.0,,
202402,February 2024,202402,,MOH - Uganda,North Central,Mityana District,Kikandwa Subcounty,Bukalamuli Health Centre III,aX6RTPDgyh1,Bukalamuli Health Centre III,,,18.0,2.0,2.0,2.0,10.0,10.0,,,,,,,,,2.0,2.0,,,10.0,,2.0,,,,10.0,1.0,,,,,,,,,,10.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,,,,10.0,10.0,10.0,10.0,11.0,4.0,
202402,February 2024,202402,,MOH - Uganda,Teso,Bukedea District,Bukedea Town Council,Bukedea Mission Health Centre II,aNchHEjSnch,Bukedea Mission Health Centre II,,,29.0,,,1.0,27.0,27.0,3.0,,,,,,,,,,,,27.0,,,,,,27.0,,4.0,,14.0,,,,,,,27.0,,27.0,,,,,,,,,27.0,27.0,27.0,27.0,16.0,11.0,
202402,February 2024,202402,,MOH - Uganda,North Central,Mukono District,Goma Division,Bukerere Health Centre II,l5HaUjsJOQX,Bukerere Health Centre II,,,11.0,10.0,,1.0,9.0,9.0,1.0,,,,,,,,,,,1.0,9.0,,9.0,,,,9.0,1.0,,,2.0,,,,,,,9.0,1.0,9.0,1.0,1.0,1.0,1.0,,,,,9.0,9.0,9.0,9.0,9.0,,
202402,February 2024,202402,,MOH - Uganda,North Central,Kyankwanzi District,Butemba Town Council,Bukwiri COU Health Centre II,dxqfSox63Rh,Bukwiri COU Health Centre II,,,4.0,,,,4.0,4.0,,,,,,,,,,,,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,4.0,4.0,4.0,,
202402,February 2024,202402,,MOH - Uganda,Busoga,Kamuli District,Nawanyago Subcounty,Bupadhengo Flep Health Centre II,Lgs45wMr4Ua,Bupadhengo Flep Health Centre II,,,15.0,,,,15.0,15.0,,,,,,,,,,,,,15.0,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,15.0,15.0,,
202402,February 2024,202402,,MOH - Uganda,Busoga,Namayingo District,Banda Subcounty,Busiro Church of God Health Centre III,s3KGtzqaMyJ,Busiro Church of God Health Centre III,,,31.0,6.0,6.0,2.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,28.0,0.0,0.0,0.0,28.0,2.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,2.0,30.0,2.0,2.0,2.0,0.0,0.0,4.0,4.0,,28.0,28.0,10.0,10.0,28.0,0.0,0.0
202402,February 2024,202402,,MOH - Uganda,South Central,Masaka City,Nyendo-Mukungwe Division,Butende Health Centre III,S79Lcu8O003,Butende Health Centre III,,,27.0,9.0,9.0,3.0,24.0,24.0,3.0,,,,,,,,,,,,24.0,,24.0,,,,24.0,2.0,,,,,,,,,,24.0,2.0,24.0,2.0,2.0,2.0,2.0,0.0,,,,24.0,24.0,24.0,24.0,24.0,,
202402,February 2024,202402,,MOH - Uganda,Busoga,Mayuge District,Buwaaya Subcounty,Buwaya Health Centre II,lCEffRvoU53,Buwaya Health Centre II,,,16.0,,,1.0,15.0,15.0,,,,,,,,,,,,,15.0,1.0,,,,,15.0,,,,,,,,,,,15.0,1.0,15.0,,1.0,1.0,,,3.0,3.0,,15.0,15.0,15.0,15.0,15.0,,
202402,February 2024,202402,,MOH - Uganda,South Central,Rakai District,Ddwaniro Subcounty,Buyamba Disp & Mu Health Centre III,ICMb8Mqt8ze,Buyamba Disp & Mu Health Centre III,,,12.0,,,1.0,11.0,11.0,,,,,,,,,,,,,11.0,,,,,,11.0,2.0,,,,,,,,,,11.0,2.0,11.0,2.0,2.0,2.0,2.0,,,,,11.0,11.0,11.0,11.0,11.0,,
202402,February 2024,202402,,MOH - Uganda,Busoga,Buyende District,Buyanja Subcounty,Buyanja SDA Health Centre II,YYtjEbgJadL,Buyanja SDA Health Centre II,,,40.0,,,3.0,27.0,27.0,,,,,,,,,,,,,27.0,,27.0,,,,27.0,,,,,,,,,,,27.0,,27.0,,,,,,,,,27.0,27.0,27.0,27.0,27.0,,
202402,February 2024,202402,,MOH - Uganda,South Central,Wakiso District,Kasanje Subcounty,Buyege Health Centre III,k2a3PCnnVdI,Buyege Health Centre III,,,21.0,,,,21.0,21.0,,,,,,,,,,,,,21.0,,21.0,,,,21.0,,,,,,,,,,,21.0,,21.0,,,,,,,,,21.0,21.0,21.0,21.0,21.0,,
202402,February 2024,202402,,MOH - Uganda,South Central,Bukomansimbi District,Kibinge Subcounty,Buyoga Health Centre III,RlulmyGd2XY,Buyoga Health Centre III,,,15.0,,,1.0,12.0,12.0,,1.0,1.0,,,,,,,,,,12.0,,,,,,12.0,2.0,,,,,,,,,,12.0,2.0,12.0,2.0,2.0,2.0,2.0,,,,,12.0,12.0,12.0,12.0,12.0,,
202402,February 2024,202402,,MOH - Uganda,Busoga,Jinja District,Busedde Subcounty,Bwidhabwangu Health Centre II,EUZupmOWTtg,Bwidhabwangu Health Centre II,,,8.0,,,,8.0,8.0,,,,,,,,,,,,,8.0,,8.0,,,,8.0,,1.0,,,,,,,,,8.0,,,,,,,,,,,8.0,8.0,8.0,8.0,8.0,,
202402,February 2024,202402,,MOH - Uganda,North Central,Mityana District,Butayunja Subcounty,Cardinal Nsubuga Memorial Health Centre III,aNwwYe1P90o,Cardinal Nsubuga Memorial Health Centre III,,,15.0,,,,14.0,14.0,,,,,,,,,,,,,14.0,,10.0,,,,,,,,,,,,,,,14.0,,14.0,,,,,,,,,14.0,14.0,14.0,14.0,,14.0,
202402,February 2024,202402,,MOH - Uganda,Bukedi,Busia District,Dabani Subcounty,Dabani Hospital,AhDvE2o9F3L,Dabani Hospital,,,100.0,31.0,0.0,1.0,65.0,65.0,4.0,3.0,1.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,3.0,64.0,0.0,0.0,1.0,0.0,0.0,34.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,65.0,4.0,64.0,4.0,4.0,4.0,4.0,0.0,2.0,2.0,,65.0,65.0,64.0,65.0,65.0,29.0,0.0
202402,February 2024,202402,,MOH - Uganda,South Central,Mpigi District,Kammengo Subcounty,Ggoli - St Yakobo Health Centre III,SzVYBCcGiM7,Ggoli - St Yakobo Health Centre III,,,19.0,,,3.0,16.0,16.0,,,,,,,,,,,,,16.0,,16.0,,,,16.0,,,,7.0,,,,,,,16.0,,16.0,,,,,,,,,16.0,16.0,16.0,16.0,16.0,,
202402,February 2024,202402,,MOH - Uganda,North Central,Luwero District,Kikyusa Town Council,Holy Cross - Kikyusa Health Centre IV,fzBgyH6ixVC,Holy Cross - Kikyusa Health Centre IV,,,29.0,5.0,0.0,4.0,25.0,24.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,24.0,0.0,0.0,0.0,15.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,3.0,24.0,3.0,3.0,3.0,3.0,0.0,1.0,1.0,,24.0,25.0,24.0,25.0,25.0,5.0,0.0
202402,February 2024,202402,,MOH - Uganda,North Central,Mityana District,Kalangaalo Subcounty,Holy Family Naluggi Health Centre II,HNMrtobhini,Holy Family Naluggi Health Centre II,,,4.0,,,,4.0,4.0,,,,,,,,,,,,,4.0,,4.0,,,,4.0,,,,,,,,,,,4.0,,4.0,,,,,,,,,4.0,4.0,4.0,4.0,4.0,,
202402,February 2024,202402,,MOH - Uganda,Teso,Bukedea District,Kamutur Subcounty,Holy Innocent Health Centre III,TnIUAczx1Hq,Holy Innocent Health Centre III,,,11.0,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,2.0,2.0,
202402,February 2024,202402,,MOH - Uganda,Tooro,Fort Portal City,Fort Portal Central Division,Kabarole COU Hospital,gLhqifDs7hU,Kabarole COU Hospital,,,44.0,1.0,1.0,5.0,28.0,28.0,2.0,,,,,,,,1.0,1.0,1.0,1.0,28.0,,,,,,21.0,,4.0,,6.0,,,,,,,34.0,,27.0,,,,,,3.0,3.0,,27.0,27.0,26.0,26.0,26.0,,
202402,February 2024,202402,,MOH - Uganda,Bukedi,Butaleja District,Mazimasa Subcounty,Kabasa Memorial Hospital,Xm71SWWTqfb,Kabasa Memorial Hospital,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,1.0,0.0,1.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,
202402,February 2024,202402,,MOH - Uganda,Tooro,Kamwenge District,Kabuga Town Council,Kabuga Health Centre III,JiXMZzyWhUb,Kabuga Health Centre III,,,36.0,,,1.0,35.0,35.0,,,,,,,,,,,,,35.0,,35.0,,,,35.0,,,,,,,,,,,35.0,,35.0,,,,,,,,,35.0,35.0,35.0,35.0,35.0,,
202402,February 2024,202402,,MOH - Uganda,Tooro,Kyenjojo District,Bugaaki Subcounty,Kagorogoro Dispensary Health Centre II,yWHTUO9adBP,Kagorogoro Dispensary Health Centre II,,,2.0,2.0,,,2.0,2.0,1.0,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,
202402,February 2024,202402,,MOH - Uganda,North Central,Mityana District,Maanyi Subcounty,Kambaala Health Centre III,a3KGKqpABTy,Kambaala Health Centre III,,,7.0,,,2.0,5.0,5.0,,,,,,,,,,,,,5.0,,,,,,5.0,1.0,,,2.0,,,2.0,,,,5.0,1.0,5.0,1.0,1.0,1.0,1.0,,,,,5.0,5.0,5.0,5.0,5.0,600.0,0.0
202402,February 2024,202402,,MOH - Uganda,North Central,Kayunga District,Kangulumira Town Council,Kangulumira Mission Health Centre II,VOCTQo2VfWF,Kangulumira Mission Health Centre II,,,10.0,1.0,1.0,1.0,5.0,5.0,,,,,,,,,,,,,5.0,,5.0,,,,5.0,,,,5.0,,,,,,,10.0,,5.0,,,,,,,,,5.0,5.0,5.0,5.0,14.0,10.0,
202402,February 2024,202402,,MOH - Uganda,North Central,Nakaseke District,Kapeeka Subcounty,Kapeeka Health Centre III,jloriHnudvr,Kapeeka Health Centre III,,,71.0,,,5.0,54.0,54.0,5.0,,,,,5.0,5.0,5.0,,,,5.0,54.0,,8.0,,,,54.0,2.0,7.0,,15.0,,,6.0,,,1.0,54.0,2.0,54.0,2.0,2.0,2.0,,,,,,54.0,54.0,54.0,54.0,54.0,,
202402,February 2024,202402,,MOH - Uganda,North Central,Mukono District,Kasawo Subcounty,Kasawo Mission Health Centre III,lVDEXK2iWmp,Kasawo Mission Health Centre III,,,16.0,0.0,0.0,2.0,16.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,11.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,16.0,16.0,16.0,16.0,12.0,4.0,0.0
202402,February 2024,202402,,MOH - Uganda,North Central,Luwero District,Wobulenzi Town Council,Katikamu Kisuule (The Good Samaritan) Health Centre II,a4QdFgngSuD,Katikamu Kisuule (The Good Samaritan) Health Centre II,,,6.0,,,2.0,4.0,4.0,,,,,,,,,,,,,4.0,,4.0,,,,4.0,,,,,,,,,,,4.0,,4.0,,,,,,,,,4.0,4.0,4.0,4.0,4.0,,
202402,February 2024,202402,,MOH - Uganda,South Central,Sembabule District,Mateete Subcounty,Katimba Health Centre III,sTlap0cwcNo,Katimba Health Centre III,,,33.0,0.0,0.0,0.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,32.0,0.0,0.0,0.0,33.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,33.0,33.0,33.0,33.0,0.0,2.0,0.0
202402,February 2024,202402,,MOH - Uganda,South Central,Rakai District,Lwanda Subcounty,Kayayumbe Health Centre II,VC8mMNDQFJ8,Kayayumbe Health Centre II,,,10.0,,,,7.0,7.0,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,7.0,7.0,7.0,2.0,7.0,
202402,February 2024,202402,,MOH - Uganda,Tooro,Kasese District,Kinyamaseke Town Council,Kinyamaseke Health Centre III,YGIoDeKaKA5,Kinyamaseke Health Centre III,,,73.0,,,11.0,50.0,50.0,,,,,,,,,3.0,,,,50.0,,,,,,50.0,,,,,,,,,,,53.0,1.0,53.0,1.0,1.0,1.0,1.0,,,,,50.0,50.0,50.0,50.0,45.0,6.0,
