periodid,periodname,periodcode,perioddescription,orgunitlevel1,orgunitlevel2,orgunitlevel3,orgunitlevel4,orgunitlevel5,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,105-OA01. New attendance,105-OA02. Re-attendance,108-CI02. No. of admissions,105-MA04a. Deliveries in unit - Total,105-PN01a. Post Natal Attendances - Mother,105-AN05. Total ANC contacts/visits (New clients + Re-attendances),105-CL01. BCG,105-CL02. Protection At Birth for TT(PAB),105-CL07. IPV,105-CL11. PCV 1,105-CL12. PCV 2,105-CL13. PCV 3,105-CL14. Rotavirus 1 Vaccine,105-CL15. Rotavirus 2 Vaccine,105-CL16. Measles (MR1),105-CL17. Measles 2 (MR2),105-FP01. Oral. Lo-Femenal,105-FP02. Oral. Microgynon,105-FP03. Oral. Ovrette or another POP,105-FP04. Oral. Levonogesteral,105-FP05. Oral. Others,105-FP06. Injectable DMPA(IM)3 months,105-FP07. Injectable DMPA(SC) 3 months,105-FP08. Injection 2 months,105-FP09. Injection 1 month,"105-FP10. 3 year implant (e.g. implananon NXT, Levo plant)",105-FP11. 4 year implant (e.g. Sino plant),105-FP12. 5 year implant (e.g. Jadella),105-FP13. IUD-Copper-T,105-FP14. IUD-Hormonal,105-FP15. FAM-SDM method,105-FP16. FAM-LAM,105-FP17. FAM-Two Days Method,105-FP18. Emergency Contraceptive Pills users,105-FP19. Female Condoms,105-FP20. Male Condoms,105-HT06. Individuals Received HIV test results,105-MF01. Female sterilization (tubal ligation),105-MF02. Male sterilization (vasectomy),105-PN01b. Post Natal Attendances,105-CH01. Vit A supplement (1st Dose),105-CH02. Vit A supplement (2nd Dose)
202106,June 2021,202106,,MOH - Uganda,South Central,Mpigi District,Muduuma Subcounty,Nswanjere Health Centre III,VXTxQRCiH2C,Nswanjere Health Centre III,,,568.0,13.0,50.0,17.0,21.0,66.0,32.0,0.0,12.0,27.0,14.0,12.0,27.0,14.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,85.0,,,21.0,20.0,39.0
202106,June 2021,202106,,MOH - Uganda,South Central,Sembabule District,Ntuusi Town Council,Ntuusi Health Centre III,DWXYwCh0PuW,Ntuusi Health Centre III,,,319.0,0.0,76.0,53.0,61.0,112.0,47.0,0.0,46.0,50.0,51.0,46.0,50.0,51.0,57.0,0.0,,,,,,,,,,,,,,,,,,,,,78.0,,,61.0,106.0,23.0
202106,June 2021,202106,,MOH - Uganda,Bugisu,Mbale District,Nyondo Subcounty,Nyondo Health Centre III,vaNMmgaScuW,Nyondo Health Centre III,,,334.0,,106.0,41.0,79.0,102.0,38.0,38.0,27.0,20.0,28.0,27.0,20.0,28.0,26.0,,,,,,,,79.0,,,24.0,,28.0,23.0,,,,,,,,37.0,,,78.0,269.0,254.0
202106,June 2021,202106,,MOH - Uganda,North Central,Nakasongola District,Nakasongola Town Council,Our Lady Nakasongola Health Centre III,FWFO4gWgFSk,Our Lady Nakasongola Health Centre III,,,308.0,10.0,69.0,28.0,69.0,95.0,36.0,36.0,8.0,18.0,12.0,8.0,8.0,11.0,17.0,,,,,,,,,,,,,,,,,5.0,1.0,,,,70.0,,,69.0,41.0,2.0
202106,June 2021,202106,,MOH - Uganda,Tooro,Kamwenge District,Kamwenge Town Council,Padre Pio Health Centre IV,XuummkDfiEK,Padre Pio Health Centre IV,,,536.0,1.0,,52.0,136.0,227.0,76.0,76.0,56.0,43.0,54.0,56.0,43.0,54.0,57.0,,,,,,,,,,,,,,,,,52.0,,,,,124.0,,,152.0,93.0,25.0
202106,June 2021,202106,,MOH - Uganda,Bukedi,Pallisa District,Pallisa Town Council,Pallisa Mission Health Centre III,o9Cx4B22Mu5,Pallisa Mission Health Centre III,,,885.0,,182.0,52.0,294.0,473.0,41.0,41.0,52.0,52.0,44.0,52.0,52.0,44.0,41.0,,,,,,,,,,,,,,,,,,,,,,20.0,,,298.0,25.0,19.0
202106,June 2021,202106,,MOH - Uganda,Busoga,Jinja City,Jinja North Division,Soft Power Clinic,qCl4oiQptB0,Soft Power Clinic,,,1070.0,160.0,,,,,,,,,,,,,,,,,,,,158.0,172.0,,,9.0,,1.0,,,,,,,,16.0,724.0,,,,21.0,318.0
202106,June 2021,202106,,MOH - Uganda,South Central,Masaka District,Bukakata Subcounty,Ssunga Health Centre III,EJjtvQaTkx8,Ssunga Health Centre III,,,638.0,13.0,86.0,22.0,17.0,147.0,35.0,35.0,34.0,35.0,39.0,34.0,35.0,39.0,32.0,0.0,,,,,,,,,,,,,,,,,,,,,66.0,,,17.0,127.0,71.0
202106,June 2021,202106,,MOH - Uganda,Teso,Bukedea District,Kachumbala Subcounty,St Martha Maternity Home,CJfa9yR5Db5,St Martha Maternity Home,,,362.0,277.0,,14.0,62.0,57.0,73.0,73.0,99.0,98.0,115.0,99.0,98.0,115.0,95.0,,,2.0,,,,,34.0,,,4.0,,1.0,,,,,,,,,35.0,,,42.0,288.0,145.0
202106,June 2021,202106,,MOH - Uganda,Tooro,Kyenjojo District,Butiiti Town Council,St. Adolf Health Centre II,Xdt1jdUOQm2,St. Adolf Health Centre II,,,454.0,8.0,,40.0,112.0,68.0,23.0,,35.0,28.0,34.0,35.0,28.0,34.0,34.0,,,,,,,,,,,,,,,,,,,,,,7.0,,,112.0,33.0,
202106,June 2021,202106,,MOH - Uganda,South Central,Lwengo District,Ndagwe Subcounty,St. Aloysius Namabaale,DYuQQTl4VFn,St. Aloysius Namabaale,,,472.0,25.0,,13.0,13.0,37.0,22.0,,14.0,16.0,20.0,22.0,16.0,20.0,22.0,,,,,,,,,,,,,,,,,,,,,,66.0,,,12.0,14.0,14.0
202106,June 2021,202106,,MOH - Uganda,South Central,Kyotera District,Kasaali Town Council,St. Andrews Bkira Maria Health Centre IV,HXw8RJKyuDz,St. Andrews Bkira Maria Health Centre IV,,,388.0,51.0,117.0,34.0,20.0,61.0,6.0,,1.0,6.0,1.0,2.0,6.0,1.0,3.0,,,,,,,,,,,,,,,,1.0,4.0,,,,,79.0,1.0,,20.0,7.0,
202106,June 2021,202106,,MOH - Uganda,Bukedi,Tororo District,Eastern Division,St. Anthony's Hospital,iOwO7cTQKfH,St. Anthony's Hospital,,,524.0,114.0,201.0,40.0,61.0,146.0,54.0,54.0,35.0,41.0,40.0,35.0,41.0,40.0,50.0,0.0,,,,,,,,,,,,,,,,,,,,,37.0,,,61.0,0.0,0.0
202106,June 2021,202106,,MOH - Uganda,Bugisu,Mbale City,Industrial Division,St. Austin Mbale Health Centre II,MtE5RAbwwNx,St. Austin Mbale Health Centre II,,,306.0,14.0,,2.0,58.0,130.0,46.0,,60.0,63.0,64.0,58.0,64.0,55.0,42.0,,,,,,,,,,,,,,,,,,,,,,52.0,,,58.0,104.0,
202106,June 2021,202106,,MOH - Uganda,North Central,Kyankwanzi District,Kyankwanzi Subcounty,St. Balikudembe Health Centre III,H461gSsRGrd,St. Balikudembe Health Centre III,,,302.0,11.0,52.0,12.0,12.0,54.0,40.0,,29.0,14.0,14.0,29.0,14.0,14.0,30.0,,,,,,,,,,,,,,,,,11.0,,,,,29.0,,,12.0,110.0,250.0
202106,June 2021,202106,,MOH - Uganda,South Central,Rakai District,Kifamba Subcounty,St. Bernard Mannya Health Centre III,a7obyfFdJ8u,St. Bernard Mannya Health Centre III,,,671.0,124.0,134.0,37.0,81.0,168.0,37.0,,20.0,27.0,26.0,16.0,29.0,29.0,33.0,,,,,,,,,,,,,,,,,25.0,,,,,153.0,,,79.0,,
202106,June 2021,202106,,MOH - Uganda,Teso,Amuria District,Ogolai Subcounty,St. Claire Orungo Health Centre III,jcEuyATQbMK,St. Claire Orungo Health Centre III,,,1051.0,2.0,447.0,70.0,219.0,260.0,110.0,110.0,59.0,68.0,64.0,59.0,68.0,64.0,56.0,,,,,,,,,,,,,,,,,,,,,,242.0,,,219.0,351.0,
202106,June 2021,202106,,MOH - Uganda,North Central,Buikwe District,Njeru Central Division,St. Francis Health Care Services Health Centre,tDnc44nKr26,St. Francis Health Care Services Health Centre,,,589.0,13.0,142.0,59.0,105.0,220.0,77.0,77.0,53.0,62.0,79.0,53.0,58.0,72.0,40.0,,,,,,,,,,,,,,,,,,,,,,321.0,,,105.0,,160.0
202106,June 2021,202106,,MOH - Uganda,North Central,Nakasongola District,Migeera Town Council,St. Francis Health Centre III,ryU8AKAQAnR,St. Francis Health Centre III,,,186.0,,14.0,12.0,88.0,33.0,28.0,28.0,20.0,36.0,22.0,20.0,36.0,22.0,28.0,,,,,,,,,,,,,,,,,,,,,,73.0,,,88.0,54.0,6.0
202106,June 2021,202106,,MOH - Uganda,South Central,Mpigi District,Kituntu Subcounty,St. Francis Of Asisi Kitakyusa Health Centre III,BHcwvgx7GbR,St. Francis Of Asisi Kitakyusa Health Centre III,,,342.0,26.0,66.0,4.0,43.0,22.0,12.0,12.0,22.0,20.0,17.0,22.0,20.0,17.0,25.0,,,,,,,,,,,,,,,,,4.0,,,,,64.0,,,43.0,19.0,34.0
202106,June 2021,202106,,MOH - Uganda,North Central,Nakasongola District,Kakooge Town Council,St. Franciscan Health Centre,rP3cpyzkW4m,St. Franciscan Health Centre,,,563.0,54.0,104.0,27.0,79.0,76.0,23.0,18.0,22.0,26.0,25.0,21.0,26.0,22.0,,,,,,,,,,,,,,,,,,,,,,,45.0,,,43.0,39.0,
202106,June 2021,202106,,MOH - Uganda,North Central,Kassanda District,Kassanda Town Council,St. Gabriel Mirembe Maria Health Centre III,vh8cOiWZOv9,St. Gabriel Mirembe Maria Health Centre III,,,528.0,10.0,106.0,26.0,54.0,141.0,39.0,121.0,44.0,49.0,41.0,44.0,49.0,41.0,45.0,,,,,,,,,,,,,,,,,,,,,,119.0,,,54.0,106.0,12.0
202106,June 2021,202106,,MOH - Uganda,North Central,Mubende District,Madudu Subcounty,St. Joseph Madudu Health Centre III,alZgEM25r1K,St. Joseph Madudu Health Centre III,,,114.0,,39.0,15.0,72.0,65.0,27.0,27.0,42.0,42.0,57.0,42.0,42.0,57.0,86.0,3.0,,,,,,,,,,,,,,,,,,,,,116.0,,,72.0,43.0,31.0
202106,June 2021,202106,,MOH - Uganda,South Central,Kalungu District,Kyamulibwa Town Council,St. Joseph Of the Good Shepherd Health Centre,aTbmzoEvT5z,St. Joseph Of the Good Shepherd Health Centre,,,1044.0,70.0,249.0,67.0,130.0,129.0,42.0,10.0,3.0,29.0,33.0,22.0,28.0,32.0,24.0,,,,,,,,,,,,,,,,,,,,,,119.0,,,130.0,60.0,
202106,June 2021,202106,,MOH - Uganda,North Central,Mityana District,Busimbi Division,St. Jude Naama Health Centre III,AlO9MzUULQ7,St. Jude Naama Health Centre III,,,215.0,,,20.0,20.0,45.0,19.0,,35.0,32.0,33.0,35.0,32.0,33.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,20.0,130.0,137.0
202106,June 2021,202106,,MOH - Uganda,South Central,Wakiso District,Kira Division,St. Kizito Health Health Centre III,hciTS8BI8Lx,St. Kizito Health Health Centre III,,,264.0,10.0,105.0,8.0,30.0,41.0,31.0,,13.0,15.0,10.0,15.0,6.0,9.0,13.0,,,,,,,,,,,,,,,,,,,,,,46.0,,,30.0,23.0,11.0
202106,June 2021,202106,,MOH - Uganda,North Central,Luwero District,Busiika Town Council,St. Kizito Natyole Health Centre III,M7RLcStmJql,St. Kizito Natyole Health Centre III,,,952.0,683.0,177.0,41.0,146.0,177.0,49.0,49.0,36.0,55.0,48.0,37.0,55.0,48.0,57.0,,,,,,,,,,,,,,,,,,,,,,194.0,,,146.0,56.0,112.0
202106,June 2021,202106,,MOH - Uganda,North Central,Mityana District,Busimbi Division,St. Luke Kiyinda Mityana Diocese Health Centre III,ocmJzmqmXWX,St. Luke Kiyinda Mityana Diocese Health Centre III,,,253.0,14.0,52.0,18.0,88.0,92.0,24.0,,20.0,23.0,35.0,20.0,23.0,35.0,38.0,32.0,,,,,,,,,,,,,,,,,,,,,222.0,,,52.0,127.0,46.0
202106,June 2021,202106,,MOH - Uganda,North Central,Luwero District,Bombo Town Council,St. Luke Namaliga Health Centre IV,a01gDo4KauR,St. Luke Namaliga Health Centre IV,,,701.0,32.0,87.0,25.0,60.0,126.0,19.0,19.0,30.0,27.0,30.0,32.0,18.0,30.0,23.0,,,,,,,,,,,,,,,,,,,,,,181.0,,,60.0,55.0,2.0
202106,June 2021,202106,,MOH - Uganda,South Central,Wakiso District,Ndejje Division,St. Magdalene Health Centre II,FzK1K0WRsFW,St. Magdalene Health Centre II,,,8147.0,662.0,,11.0,11.0,68.0,26.0,25.0,44.0,36.0,56.0,44.0,36.0,56.0,49.0,,,,,,,,,,,,,,,,,,,,,,122.0,,,1.0,41.0,
202106,June 2021,202106,,MOH - Uganda,Tooro,Kyenjojo District,Mabira Town Council,St. Martins-Mabra Health Centre III,HEvqMCVc5qD,St. Martins-Mabra Health Centre III,,,173.0,5.0,77.0,37.0,143.0,287.0,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,3.0,,,,,,,143.0,26.0,33.0
202106,June 2021,202106,,MOH - Uganda,North Central,Luwero District,Butuntumula Subcounty,St. Mary's Kasaala Health Centre IV,DAcqiebFOcd,St. Mary's Kasaala Health Centre IV,,,1633.0,50.0,106.0,39.0,180.0,69.0,34.0,,41.0,43.0,34.0,41.0,43.0,34.0,42.0,,,,,,,,,,,,,,,,,,,,,,214.0,,,98.0,82.0,18.0
202106,June 2021,202106,,MOH - Uganda,South Central,Bukomansimbi District,Bukomansimbi Town Council,St. Mary's Maternity & Nursing Home,VCIAE5Bta3H,St. Mary's Maternity & Nursing Home,,,54.0,0.0,36.0,19.0,30.0,71.0,21.0,,8.0,26.0,12.0,8.0,26.0,12.0,16.0,,,,,,,,,,,4.0,,2.0,3.0,,,,,,,,68.0,,,30.0,12.0,
202106,June 2021,202106,,MOH - Uganda,North Central,Kassanda District,Kiganda Town Council,St. Matia Mulumba Health Centre III,Ae8byorr2lF,St. Matia Mulumba Health Centre III,,,174.0,19.0,30.0,22.0,26.0,103.0,32.0,0.0,46.0,55.0,54.0,44.0,40.0,37.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,26.0,124.0,0.0
202106,June 2021,202106,,MOH - Uganda,South Central,Bukomansimbi District,Bukomansimbi Town Council,St. Mechtilda Kitaasa Health Centre III,agQsp6hFdZa,St. Mechtilda Kitaasa Health Centre III,,,306.0,0.0,113.0,16.0,80.0,111.0,21.0,0.0,26.0,24.0,33.0,26.0,23.0,28.0,55.0,,,,,,,,,,,,,,,,,,,,,,682.0,,,79.0,32.0,37.0
202106,June 2021,202106,,MOH - Uganda,South Central,Kalungu District,Lwabenge Subcounty,St. Monica Birongo Health Centre III,lQ9FxeRMd8s,St. Monica Birongo Health Centre III,,,434.0,80.0,196.0,43.0,110.0,68.0,47.0,37.0,32.0,34.0,33.0,32.0,34.0,33.0,31.0,,,,,,,,,,,,,,,,,,,,,,74.0,,,110.0,87.0,
202106,June 2021,202106,,MOH - Uganda,South Central,Mpigi District,Kiringente Subcounty,St. Monica Katende Health Centre III,aLQq5QTDV2s,St. Monica Katende Health Centre III,,,812.0,86.0,109.0,,193.0,168.0,59.0,45.0,32.0,50.0,34.0,31.0,50.0,34.0,47.0,,,,,,,,,,,,,,,,,,,,,,236.0,,,90.0,33.0,9.0
202106,June 2021,202106,,MOH - Uganda,North Central,Mityana District,Bulera Subcounty,St. Noah Buyambi Health Centre III,GAp2zlJ35sn,St. Noah Buyambi Health Centre III,,,135.0,5.0,74.0,12.0,53.0,26.0,15.0,15.0,17.0,25.0,8.0,17.0,25.0,8.0,16.0,,,,,,,,,,,,,,,,,,,,,,25.0,,,53.0,33.0,28.0
202106,June 2021,202106,,MOH - Uganda,North Central,Kyankwanzi District,Masodde-Karagi Town Council,St. Noah Vvumba Health Centre II,SPuSIQfsoKF,St. Noah Vvumba Health Centre II,,,248.0,,,8.0,9.0,41.0,23.0,21.0,21.0,20.0,19.0,21.0,20.0,19.0,23.0,,,,,,,,,,,,,,,,,24.0,,,,,24.0,,,9.0,83.0,32.0
202106,June 2021,202106,,MOH - Uganda,North Central,Mityana District,Busunju Town Council,St. Padre Pio Mirembe Health Centre III,l3oOKBFWJkz,St. Padre Pio Mirembe Health Centre III,,,309.0,2.0,69.0,14.0,21.0,53.0,21.0,0.0,25.0,30.0,24.0,25.0,30.0,24.0,24.0,,,,,,,,,,,,,,,,,,,,,,98.0,,,20.0,46.0,
202106,June 2021,202106,,MOH - Uganda,South Central,Lwengo District,Kyazanga Subcounty,"St. Peter,Busibo",DQT0OSOZ3sf,"St. Peter,Busibo",,,490.0,7.0,,17.0,16.0,116.0,22.0,,25.0,23.0,25.0,25.0,23.0,25.0,26.0,,,,,,,,,,,,,,,,,,,,,,191.0,,,16.0,36.0,180.0
202106,June 2021,202106,,MOH - Uganda,North Central,Nakaseke District,Kapeeka Subcounty,St. Theresa Kabogwe Health Centre II,Khcb8YYpw8O,St. Theresa Kabogwe Health Centre II,,,66.0,10.0,,2.0,3.0,30.0,12.0,,8.0,18.0,13.0,8.0,18.0,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,29.0,,,3.0,14.0,
202106,June 2021,202106,,MOH - Uganda,North Central,Mukono District,Nama Subcounty,Takajjunge Health Centre III,RfweVyD8d7w,Takajjunge Health Centre III,,,227.0,75.0,50.0,36.0,94.0,114.0,60.0,60.0,26.0,34.0,36.0,26.0,33.0,35.0,40.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,94.0,207.0,141.0
202106,June 2021,202106,,MOH - Uganda,Tooro,Kyenjojo District,Butiiti Subcounty,Villa Maria (Kaihura) Health Centre II,aYcV6yUPUF5,Villa Maria (Kaihura) Health Centre II,,,152.0,,57.0,27.0,82.0,69.0,47.0,,31.0,30.0,37.0,31.0,30.0,37.0,13.0,,,,17.0,,,,2.0,,,,,,,,,,,,,,,,,85.0,63.0,52.0
202106,June 2021,202106,,MOH - Uganda,Tooro,Fort Portal City,Fort Portal Central Division,Virika Hospital,uiLzeURGsDn,Virika Hospital,,,758.0,514.0,373.0,102.0,129.0,258.0,133.0,48.0,30.0,48.0,27.0,30.0,48.0,27.0,48.0,,,,,,,,,,,,,,,,113.0,6.0,,,,,182.0,,,129.0,86.0,
202106,June 2021,202106,,MOH - Uganda,South Central,Wakiso District,Gombe Division,Wanda Matugga Health Centre IV,MtdbKasioFr,Wanda Matugga Health Centre IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202106,June 2021,202106,,MOH - Uganda,Tooro,Kyegegwa District,Kabweza-Kyegegwa Subcounty,Wekomiire St. Thereza Health Centre III,Fz5Ar828O0m,Wekomiire St. Thereza Health Centre III,,,198.0,,102.0,62.0,231.0,137.0,95.0,,54.0,75.0,63.0,54.0,73.0,62.0,80.0,11.0,,,,,,,,,,,,,,,,62.0,,,,,62.0,,,231.0,148.0,60.0
202106,June 2021,202106,,MOH - Uganda,Tooro,Bunyangabu District,Kibiito Town Council,Yerya Health Centre III,z3ldDiQ4JHT,Yerya Health Centre III,,,728.0,,,93.0,272.0,242.0,23.0,,34.0,37.0,37.0,34.0,37.0,37.0,38.0,,,,,,,,,,,,,,,,,,,,,,148.0,,,272.0,61.0,4.0
202107,July 2021,202107,,MOH - Uganda,North Central,Nakaseke District,Nakaseke Town Council,Access Life Care Health Centre II,BQl9b7pSAhx,Access Life Care Health Centre II,,,152.0,215.0,,14.0,11.0,44.0,8.0,0.0,17.0,22.0,12.0,17.0,21.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,28.0,0.0,0.0,11.0,19.0,11.0
202107,July 2021,202107,,MOH - Uganda,Kampala,Kampala District,Central Division,Adventist Medical Centre,aWtkpwtp9JE,Adventist Medical Centre,,,112.0,42.0,11.0,4.0,22.0,5.0,5.0,,4.0,12.0,14.0,5.0,12.0,14.0,15.0,,,8.0,,1.0,,19.0,46.0,,,23.0,,12.0,3.0,,,,,,,44.0,92.0,,,21.0,46.0,19.0
202107,July 2021,202107,,MOH - Uganda,North Central,Mityana District,Kakindu Subcounty,Arch Bishop Kiwanuka Mayirye Health Centre III,MGoloBUb8vi,Arch Bishop Kiwanuka Mayirye Health Centre III,,,170.0,22.0,43.0,17.0,36.0,65.0,13.0,,12.0,21.0,11.0,12.0,21.0,11.0,29.0,,,,,,,,,,,,,,,,,,,,,,60.0,,,36.0,,
202107,July 2021,202107,,MOH - Uganda,South Central,Wakiso District,Wakiso Subcounty,Bbira Ngo Health Centre II,alzSFDpdbba,Bbira Ngo Health Centre II,,,92.0,44.0,,14.0,14.0,248.0,364.0,245.0,153.0,196.0,153.0,153.0,196.0,145.0,230.0,,,10.0,,,,3.0,43.0,,,36.0,,20.0,15.0,,,,,,,,,,,14.0,,
202107,July 2021,202107,,MOH - Uganda,North Central,Luwero District,Luweero Town Council,Bishop Ascili Hospital,adofLhuj4HH,Bishop Ascili Hospital,,,949.0,470.0,215.0,72.0,102.0,170.0,60.0,,34.0,38.0,40.0,34.0,38.0,40.0,21.0,,,,,,,,,,,,,,,,,,,,,,345.0,,,102.0,33.0,5.0
202107,July 2021,202107,,MOH - Uganda,Busoga,Kamuli District,Kitayunjwa Subcounty,Budhatemwa Health Centre II,M7IdNzIwa32,Budhatemwa Health Centre II,,,834.0,50.0,,58.0,336.0,302.0,99.0,99.0,72.0,206.0,37.0,72.0,206.0,37.0,61.0,,,,,23.0,,108.0,75.0,,,113.0,,27.0,,,,,,28.0,,25.0,,56.0,,389.0,,
202107,July 2021,202107,,MOH - Uganda,North Central,Luwero District,Busiika Town Council,Bugema University Health Centre III,hrEjabfmkqU,Bugema University Health Centre III,,,245.0,3.0,,,28.0,28.0,27.0,27.0,47.0,39.0,50.0,48.0,40.0,49.0,38.0,,,1.0,,,2.0,1.0,17.0,,,2.0,,2.0,,,,,,,,,6.0,,,37.0,69.0,61.0
202107,July 2021,202107,,MOH - Uganda,Busoga,Kamuli District,Butansi Subcounty,Bugeywa Health Centre II,b9niqLqoyqP,Bugeywa Health Centre II,,,779.0,76.0,51.0,48.0,48.0,384.0,59.0,,60.0,81.0,102.0,60.0,81.0,102.0,47.0,,,,2.0,14.0,,100.0,118.0,,,44.0,,40.0,,,,,,,,45.0,,,,48.0,276.0,176.0
202107,July 2021,202107,,MOH - Uganda,Busoga,Kamuli District,Bugulumbya Subcounty,Bugulumbya Flep Health Centre II,ptjWwKVSEsQ,Bugulumbya Flep Health Centre II,,,72.0,1.0,,,,21.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,2.0,,,,,,,,4.0,,111.0,,,,,,
202107,July 2021,202107,,MOH - Uganda,South Central,Gomba District,Kyegonza Subcounty,Bukalagi Health Centre III,tw7g2aShrXi,Bukalagi Health Centre III,,,187.0,,74.0,25.0,74.0,85.0,68.0,59.0,33.0,45.0,45.0,32.0,45.0,45.0,52.0,,,,,,,,,,,,,,,,,,,,,,187.0,,,74.0,48.0,12.0
202107,July 2021,202107,,MOH - Uganda,North Central,Mityana District,Kikandwa Subcounty,Bukalamuli Health Centre III,aX6RTPDgyh1,Bukalamuli Health Centre III,,,210.0,7.0,,9.0,8.0,19.0,13.0,,17.0,17.0,18.0,17.0,19.0,18.0,13.0,3.0,,,,,,,,,,,,,,,,,,,,,26.0,,,8.0,22.0,
202107,July 2021,202107,,MOH - Uganda,Teso,Bukedea District,Bukedea Town Council,Bukedea Mission Health Centre II,aNchHEjSnch,Bukedea Mission Health Centre II,,,117.0,,,24.0,45.0,77.0,37.0,37.0,60.0,63.0,57.0,60.0,63.0,57.0,56.0,,,,,,,,,,,,,,,,,,,,,,47.0,,,45.0,76.0,52.0
202107,July 2021,202107,,MOH - Uganda,North Central,Mukono District,Goma Division,Bukerere Health Centre II,l5HaUjsJOQX,Bukerere Health Centre II,,,584.0,340.0,40.0,10.0,117.0,47.0,45.0,301.0,74.0,62.0,74.0,74.0,62.0,74.0,64.0,31.0,,,,,,,,,,,,,,,3.0,27.0,3.0,,,,52.0,,,117.0,56.0,57.0
202107,July 2021,202107,,MOH - Uganda,North Central,Kyankwanzi District,Butemba Town Council,Bukwiri COU Health Centre II,dxqfSox63Rh,Bukwiri COU Health Centre II,,,238.0,1.0,,23.0,23.0,56.0,25.0,24.0,26.0,41.0,40.0,26.0,41.0,40.0,24.0,,,1.0,,,,19.0,4.0,,,,,,,,,0.0,,,,,,,,23.0,27.0,4.0
202107,July 2021,202107,,MOH - Uganda,Busoga,Kamuli District,Nawanyago Subcounty,Bupadhengo Flep Health Centre II,Lgs45wMr4Ua,Bupadhengo Flep Health Centre II,,,305.0,48.0,,9.0,9.0,31.0,16.0,16.0,15.0,27.0,20.0,15.0,14.0,11.0,37.0,,,4.0,,1.0,,12.0,,,,,,,,,,,,,,16.0,,,,9.0,228.0,160.0
202107,July 2021,202107,,MOH - Uganda,Busoga,Namayingo District,Banda Subcounty,Busiro Church of God Health Centre III,s3KGtzqaMyJ,Busiro Church of God Health Centre III,,,283.0,3.0,,22.0,51.0,95.0,44.0,0.0,35.0,41.0,33.0,37.0,37.0,34.0,45.0,0.0,,4.0,,,,23.0,46.0,,,1.0,,17.0,2.0,,,,,3.0,,2.0,123.0,,,51.0,39.0,
202107,July 2021,202107,,MOH - Uganda,South Central,Masaka City,Nyendo-Mukungwe Division,Butende Health Centre III,S79Lcu8O003,Butende Health Centre III,,,213.0,25.0,87.0,21.0,39.0,71.0,34.0,34.0,30.0,37.0,31.0,33.0,37.0,31.0,29.0,,,,,,,,,,,,,,,,,,,,,,79.0,,,39.0,49.0,36.0
202107,July 2021,202107,,MOH - Uganda,Busoga,Mayuge District,Buwaaya Subcounty,Buwaya Health Centre II,lCEffRvoU53,Buwaya Health Centre II,,,215.0,15.0,,21.0,29.0,92.0,28.0,28.0,23.0,29.0,19.0,23.0,29.0,19.0,18.0,,,1.0,,,,12.0,23.0,,,1.0,,1.0,,,,,,,,,,,,29.0,24.0,4.0
202107,July 2021,202107,,MOH - Uganda,South Central,Rakai District,Ddwaniro Subcounty,Buyamba Disp & Mu Health Centre III,ICMb8Mqt8ze,Buyamba Disp & Mu Health Centre III,,,639.0,4.0,,37.0,90.0,88.0,31.0,27.0,27.0,27.0,22.0,29.0,27.0,22.0,23.0,,,,,,,,,,,,,,,,15.0,22.0,13.0,,,,118.0,,,90.0,63.0,36.0
202107,July 2021,202107,,MOH - Uganda,Busoga,Buyende District,Buyanja Subcounty,Buyanja SDA Health Centre II,YYtjEbgJadL,Buyanja SDA Health Centre II,,,233.0,4.0,,34.0,49.0,257.0,71.0,71.0,48.0,70.0,55.0,48.0,69.0,55.0,44.0,,,,,,,13.0,,,,5.0,,2.0,,,,,,,,14.0,,,,63.0,17.0,
202107,July 2021,202107,,MOH - Uganda,South Central,Wakiso District,Kasanje Subcounty,Buyege Health Centre III,k2a3PCnnVdI,Buyege Health Centre III,,,583.0,3.0,219.0,36.0,23.0,131.0,74.0,61.0,67.0,75.0,65.0,59.0,72.0,64.0,45.0,,,,,,,,,,,,,,,,,,,,,,146.0,,,23.0,78.0,15.0
202107,July 2021,202107,,MOH - Uganda,South Central,Bukomansimbi District,Kibinge Subcounty,Buyoga Health Centre III,RlulmyGd2XY,Buyoga Health Centre III,,,527.0,0.0,81.0,32.0,54.0,90.0,31.0,31.0,13.0,23.0,11.0,13.0,17.0,18.0,19.0,,,,,,,,,,,,,,,,,,,,,,58.0,,,54.0,4.0,
