periodid,periodname,periodcode,perioddescription,orgunitlevel1,orgunitlevel2,orgunitlevel3,orgunitlevel4,orgunitlevel5,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,105-OA01. New attendance,105-OA02. Re-attendance,108-CI02. No. of admissions,105-MA04a. Deliveries in unit - Total,105-PN01a. Post Natal Attendances - Mother,105-AN05. Total ANC contacts/visits (New clients + Re-attendances),105-CL01. BCG,105-CL02. Protection At Birth for TT(PAB),105-CL07. IPV,105-CL11. PCV 1,105-CL12. PCV 2,105-CL13. PCV 3,105-CL14. Rotavirus 1 Vaccine,105-CL15. Rotavirus 2 Vaccine,105-CL16. Measles (MR1),105-CL17. Measles 2 (MR2),105-FP01. Oral. Lo-Femenal,105-FP02. Oral. Microgynon,105-FP03. Oral. Ovrette or another POP,105-FP04. Oral. Levonogesteral,105-FP05. Oral. Others,105-FP06. Injectable DMPA(IM)3 months,105-FP07. Injectable DMPA(SC) 3 months,105-FP08. Injection 2 months,105-FP09. Injection 1 month,"105-FP10. 3 year implant (e.g. implananon NXT, Levo plant)",105-FP11. 4 year implant (e.g. Sino plant),105-FP12. 5 year implant (e.g. Jadella),105-FP13. IUD-Copper-T,105-FP14. IUD-Hormonal,105-FP15. FAM-SDM method,105-FP16. FAM-LAM,105-FP17. FAM-Two Days Method,105-FP18. Emergency Contraceptive Pills users,105-FP19. Female Condoms,105-FP20. Male Condoms,105-HT06. Individuals Received HIV test results,105-MF01. Female sterilization (tubal ligation),105-MF02. Male sterilization (vasectomy),105-PN01b. Post Natal Attendances,105-CH01. Vit A supplement (1st Dose),105-CH02. Vit A supplement (2nd Dose)
202007,July 2020,202007,,MOH - Uganda,South Central,Lwengo District,Lwengo Subcounty,Mbirizi St. Francis Health Centre III,n3uHerzsnE1,Mbirizi St. Francis Health Centre III,,,878.0,66.0,110.0,45.0,98.0,265.0,80.0,56.0,81.0,83.0,77.0,75.0,83.0,76.0,95.0,,,,,,,,,,,,,,,,10.0,9.0,4.0,,,,547.0,,,98.0,91.0,
202007,July 2020,202007,,MOH - Uganda,South Central,Rakai District,Lwanda Subcounty,Mbuye Health Centre II,Zf1t4djAYWx,Mbuye Health Centre II,,,536.0,,65.0,22.0,55.0,31.0,19.0,,14.0,18.0,6.0,16.0,17.0,13.0,30.0,,,,,,,,,,,,,,,,,,,,,,84.0,,,55.0,18.0,25.0
202007,July 2020,202007,,MOH - Uganda,South Central,Mpigi District,Buwama Town Council,Mitala-Maria Health Centre III,lF4U1Yzu0Ka,Mitala-Maria Health Centre III,,,255.0,23.0,53.0,14.0,40.0,103.0,16.0,10.0,49.0,37.0,39.0,59.0,35.0,28.0,42.0,,,,,,,,,,,,,,,,,15.0,,,,,120.0,,,40.0,106.0,28.0
202007,July 2020,202007,,MOH - Uganda,Tooro,Bunyangabu District,Kyamukube Town Council,Mitandi Health Centre III,puvssItt4Qv,Mitandi Health Centre III,,,262.0,6.0,112.0,22.0,78.0,174.0,27.0,,22.0,34.0,28.0,22.0,34.0,27.0,38.0,,,2.0,,1.0,,5.0,25.0,,,12.0,,3.0,,,,,,,,,119.0,,,77.0,46.0,25.0
202007,July 2020,202007,,MOH - Uganda,Busoga,Jinja District,Buwenge Subcounty,Muguluka Flep Health Centre II,Tjj8mXWAJKN,Muguluka Flep Health Centre II,,,404.0,36.0,,14.0,32.0,38.0,9.0,,5.0,12.0,7.0,5.0,5.0,1.0,15.0,,,,,4.0,,29.0,22.0,,,1.0,,,,,,,,1.0,,47.0,,,,32.0,,
202007,July 2020,202007,,MOH - Uganda,North Central,Mukono District,Central Division,Mukono COU Hospital,MNzaqWsKyxO,Mukono COU Hospital,,,1881.0,139.0,262.0,98.0,248.0,428.0,105.0,105.0,129.0,107.0,107.0,132.0,115.0,125.0,108.0,108.0,0.0,16.0,0.0,0.0,0.0,19.0,30.0,0.0,0.0,44.0,0.0,37.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,248.0,26.0,0.0
202007,July 2020,202007,,MOH - Uganda,Bukedi,Butaleja District,Busaba Subcounty,Mulagi Health Centre III,udCPHdcVeb7,Mulagi Health Centre III,,,266.0,22.0,94.0,39.0,93.0,161.0,36.0,36.0,43.0,38.0,38.0,43.0,35.0,34.0,31.0,,,,,,,,,,,,,,,,,,,,,,149.0,,,112.0,82.0,30.0
202007,July 2020,202007,,MOH - Uganda,North Central,Luwero District,Bamunanika Subcounty,Mulajje Health Centre III,zqfPMKhrHd1,Mulajje Health Centre III,,,260.0,40.0,,1.0,,16.0,7.0,,13.0,22.0,29.0,42.0,12.0,24.0,35.0,,,,,,,,,,,,,,,,,,,,,,30.0,,,,38.0,
202007,July 2020,202007,,MOH - Uganda,South Central,Wakiso District,Kyengera Town Council,Nabbingo Health Centre II,ac7OhvMEosK,Nabbingo Health Centre II,,,397.0,54.0,,18.0,84.0,57.0,43.0,,91.0,74.0,92.0,99.0,66.0,85.0,75.0,,,,,,,,,,,,,,,,,,,,,,354.0,,,80.0,,
202007,July 2020,202007,,MOH - Uganda,Busoga,Kamuli District,Balawoli Subcounty,Nabulezi Health Centre II,tblUABgAaZA,Nabulezi Health Centre II,,,595.0,128.0,,25.0,63.0,62.0,38.0,2.0,10.0,14.0,12.0,10.0,14.0,12.0,13.0,,,14.0,,,,62.0,41.0,,,28.0,,25.0,,,,,,,,,,,,63.0,52.0,80.0
202007,July 2020,202007,,MOH - Uganda,North Central,Kiboga District,Muwanga Subcounty,Nabwendo Health Centre III,J64jaeaqOc6,Nabwendo Health Centre III,,,150.0,23.0,18.0,6.0,41.0,92.0,9.0,,31.0,23.0,23.0,31.0,23.0,23.0,31.0,,,,,1.0,,6.0,14.0,,,10.0,,5.0,,,,,,,,,30.0,,,41.0,40.0,
202007,July 2020,202007,,MOH - Uganda,South Central,Wakiso District,Kakiri Subcounty,Nadangira Health Centre III,TKpSl9J25U1,Nadangira Health Centre III,,,1274.0,4.0,55.0,22.0,92.0,216.0,42.0,42.0,39.0,54.0,57.0,42.0,52.0,45.0,46.0,,,,,,,,,,,,,,,,,,,,,,255.0,,,92.0,65.0,183.0
202007,July 2020,202007,,MOH - Uganda,South Central,Masaka District,Buwunga Subcounty,Nakasojjo Health Centre III,Hv485zI15KB,Nakasojjo Health Centre III,,,475.0,127.0,81.0,12.0,41.0,113.0,18.0,18.0,25.0,33.0,29.0,28.0,32.0,29.0,20.0,,,,,,,,,,,,,,,,,,,,,,146.0,,,66.0,106.0,13.0
202007,July 2020,202007,,MOH - Uganda,North Central,Kayunga District,Kayunga Town Council,Namagabi Health Centre II,q3aAGW0y5PH,Namagabi Health Centre II,,,85.0,,,,,8.0,28.0,28.0,40.0,43.0,38.0,40.0,43.0,38.0,34.0,,,,,,,,,,,,,,,,,,,,,,13.0,,,,279.0,24.0
202007,July 2020,202007,,MOH - Uganda,Bukedi,Budaka District,Budaka Town Council,Namengo Health Centre III,dJd3ohZ6VTQ,Namengo Health Centre III,,,200.0,,91.0,28.0,27.0,90.0,23.0,,21.0,21.0,21.0,21.0,21.0,21.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,27.0,37.0,
202007,July 2020,202007,,MOH - Uganda,Busoga,Kamuli District,Kitayunjwa Subcounty,Naminage Health Centre II,T0oqCwE0vOw,Naminage Health Centre II,,,675.0,150.0,,21.0,166.0,60.0,68.0,21.0,40.0,55.0,36.0,40.0,55.0,35.0,48.0,,,20.0,,,,,92.0,,,57.0,,,,,,8.0,,,,22.0,212.0,,,89.0,61.0,34.0
202007,July 2020,202007,,MOH - Uganda,Busoga,Kamuli District,Kitayunjwa Subcounty,Namisambya Health Centre II,SyvXEPay46Q,Namisambya Health Centre II,,,344.0,110.0,,5.0,6.0,51.0,5.0,,10.0,6.0,8.0,10.0,6.0,10.0,,,,,,19.0,,42.0,22.0,,,3.0,,3.0,,,,,,55.0,,51.0,,,,6.0,25.0,22.0
202007,July 2020,202007,,MOH - Uganda,South Central,Wakiso District,Kakiri Subcounty,Nampunge Health Centre II,O3FdvltAUSh,Nampunge Health Centre II,,,134.0,,59.0,10.0,7.0,74.0,20.0,,33.0,16.0,35.0,33.0,16.0,33.0,30.0,,,,2.0,,,6.0,38.0,,,5.0,,3.0,,,,,,7.0,,44.0,,,,7.0,31.0,25.0
202007,July 2020,202007,,MOH - Uganda,Busoga,Jinja District,Butagaya Subcounty,Nawampandha Health Centre II,OJAHaxY7rug,Nawampandha Health Centre II,,,508.0,18.0,,4.0,14.0,32.0,22.0,22.0,30.0,25.0,26.0,32.0,25.0,26.0,22.0,,,5.0,,,4.0,14.0,,,,,,,,,,,,,,85.0,,,,14.0,9.0,25.0
202007,July 2020,202007,,MOH - Uganda,North Central,Kayunga District,Nazigo Town Council,Nazigo Mission Health Centre II,Wt9Xc9u5KQ1,Nazigo Mission Health Centre II,,,257.0,23.0,,19.0,19.0,132.0,45.0,38.0,46.0,49.0,50.0,48.0,49.0,55.0,48.0,,,,,,,,,,,,,,,,,,,,,,11.0,,,29.0,72.0,14.0
202007,July 2020,202007,,MOH - Uganda,Teso,Ngora District,Ngora Town Council,Ngora Freda Carr Hospital,MNhe4FaQw7v,Ngora Freda Carr Hospital,,,865.0,38.0,,44.0,55.0,116.0,65.0,65.0,53.0,56.0,70.0,53.0,56.0,70.0,58.0,,,,,,,20.0,17.0,,,14.0,,10.0,,,,,,,,,102.0,4.0,,90.0,170.0,10.0
202007,July 2020,202007,,MOH - Uganda,South Central,Lwengo District,Kkingo Subcounty,Nkoni Health Centre III,EBmWiWJFu2L,Nkoni Health Centre III,,,843.0,19.0,88.0,28.0,51.0,127.0,20.0,,42.0,30.0,36.0,42.0,30.0,36.0,35.0,,,,,,,,,,,,,,,,,,,,,,166.0,,,51.0,51.0,20.0
202007,July 2020,202007,,MOH - Uganda,Tooro,Kabarole District,Ruteete Subcounty,Nkuruba Health Centre III,NPsUXWauJwy,Nkuruba Health Centre III,,,281.0,,,12.0,33.0,75.0,15.0,,26.0,33.0,16.0,26.0,26.0,17.0,11.0,,,,,,,,,,,,,,,,,,,,,,110.0,,,33.0,40.0,
202007,July 2020,202007,,MOH - Uganda,South Central,Mpigi District,Muduuma Subcounty,Nswanjere Health Centre III,VXTxQRCiH2C,Nswanjere Health Centre III,,,282.0,13.0,37.0,11.0,24.0,54.0,13.0,,34.0,34.0,14.0,34.0,21.0,14.0,17.0,,,,,,,,,,,,,,,,,,,,,,89.0,,,24.0,79.0,58.0
202007,July 2020,202007,,MOH - Uganda,South Central,Sembabule District,Ntuusi Town Council,Ntuusi Health Centre III,DWXYwCh0PuW,Ntuusi Health Centre III,,,239.0,2.0,103.0,45.0,114.0,82.0,32.0,,,52.0,58.0,49.0,53.0,57.0,56.0,,,,,,,,,,,,,,,,,,,,,,115.0,,,114.0,91.0,10.0
202007,July 2020,202007,,MOH - Uganda,Bugisu,Mbale District,Nyondo Subcounty,Nyondo Health Centre III,vaNMmgaScuW,Nyondo Health Centre III,,,73.0,,34.0,19.0,37.0,97.0,16.0,16.0,21.0,19.0,29.0,24.0,19.0,29.0,30.0,,,,,,,,,,,1.0,,9.0,1.0,,,,,,,,,2.0,,32.0,189.0,181.0
202007,July 2020,202007,,MOH - Uganda,North Central,Nakasongola District,Nakasongola Town Council,Our Lady Nakasongola Health Centre III,FWFO4gWgFSk,Our Lady Nakasongola Health Centre III,,,257.0,14.0,26.0,3.0,17.0,75.0,7.0,5.0,11.0,13.0,13.0,11.0,13.0,13.0,22.0,,,,,,,,,,,,,,,,,,,,,,105.0,,,17.0,39.0,5.0
202007,July 2020,202007,,MOH - Uganda,Tooro,Kamwenge District,Kamwenge Town Council,Padre Pio Health Centre IV,XuummkDfiEK,Padre Pio Health Centre IV,,,587.0,,317.0,77.0,200.0,203.0,89.0,86.0,49.0,61.0,50.0,49.0,61.0,50.0,83.0,,,,,,,,,,,,,,,,,63.0,,,,,133.0,,,233.0,121.0,37.0
202007,July 2020,202007,,MOH - Uganda,Bukedi,Pallisa District,Pallisa Town Council,Pallisa Mission Health Centre III,o9Cx4B22Mu5,Pallisa Mission Health Centre III,,,208.0,5.0,29.0,20.0,145.0,113.0,28.0,28.0,43.0,50.0,39.0,43.0,50.0,39.0,40.0,,,,,,,,,,,,,,,,,,,,,,19.0,,,145.0,24.0,18.0
202007,July 2020,202007,,MOH - Uganda,Busoga,Jinja City,Jinja North Division,Soft Power Clinic,qCl4oiQptB0,Soft Power Clinic,,,1427.0,524.0,,,,,,,,4.0,1.0,,4.0,1.0,,,,,,,,244.0,77.0,,,21.0,,,1.0,,,,,,,34.0,737.0,,,,,
202007,July 2020,202007,,MOH - Uganda,South Central,Masaka District,Bukakata Subcounty,Ssunga Health Centre III,EJjtvQaTkx8,Ssunga Health Centre III,,,604.0,51.0,109.0,31.0,57.0,131.0,38.0,38.0,27.0,34.0,38.0,27.0,35.0,40.0,24.0,,,,,,,,,,,,,,,,,,,,,,114.0,,,57.0,63.0,30.0
202007,July 2020,202007,,MOH - Uganda,Teso,Bukedea District,Kachumbala Subcounty,St Martha Maternity Home,CJfa9yR5Db5,St Martha Maternity Home,,,346.0,13.0,,31.0,159.0,87.0,57.0,57.0,54.0,132.0,64.0,54.0,132.0,64.0,70.0,,,,,,,4.0,14.0,,,4.0,,6.0,,,,,,,,,55.0,,,167.0,95.0,
202007,July 2020,202007,,MOH - Uganda,Tooro,Kyenjojo District,Butiiti Town Council,St. Adolf Health Centre II,Xdt1jdUOQm2,St. Adolf Health Centre II,,,306.0,7.0,,29.0,87.0,85.0,40.0,,35.0,35.0,39.0,35.0,33.0,52.0,,,,,,,,,,,,,,,,,,,,,,,89.0,,,87.0,23.0,5.0
202007,July 2020,202007,,MOH - Uganda,South Central,Lwengo District,Ndagwe Subcounty,St. Aloysius Namabaale,DYuQQTl4VFn,St. Aloysius Namabaale,,,493.0,33.0,,11.0,11.0,80.0,23.0,,13.0,20.0,34.0,9.0,20.0,34.0,23.0,,,,,,,,,,,,,,,,,,,,,,84.0,,,11.0,13.0,22.0
202007,July 2020,202007,,MOH - Uganda,South Central,Kyotera District,Kasaali Town Council,St. Andrews Bkira Maria Health Centre IV,HXw8RJKyuDz,St. Andrews Bkira Maria Health Centre IV,,,308.0,74.0,69.0,21.0,38.0,72.0,21.0,,15.0,16.0,14.0,15.0,19.0,14.0,10.0,,,,,,,,,,,,,,,,,,,,,,132.0,,,36.0,37.0,22.0
202007,July 2020,202007,,MOH - Uganda,Bukedi,Tororo District,Eastern Division,St. Anthony's Hospital,iOwO7cTQKfH,St. Anthony's Hospital,,,360.0,86.0,128.0,26.0,58.0,141.0,24.0,21.0,23.0,40.0,32.0,23.0,40.0,32.0,18.0,0.0,,,,,,,,,,,,,,,8.0,,,,,,,,,58.0,79.0,17.0
202007,July 2020,202007,,MOH - Uganda,Bugisu,Mbale City,Industrial Division,St. Austin Mbale Health Centre II,MtE5RAbwwNx,St. Austin Mbale Health Centre II,,,81.0,,,,,66.0,13.0,,26.0,29.0,16.0,26.0,29.0,16.0,29.0,,,,,,,,,,,,,,,,,,,,,,49.0,,,,160.0,
202007,July 2020,202007,,MOH - Uganda,North Central,Kyankwanzi District,Kyankwanzi Subcounty,St. Balikudembe Health Centre III,H461gSsRGrd,St. Balikudembe Health Centre III,,,118.0,1.0,66.0,16.0,12.0,41.0,23.0,,17.0,10.0,10.0,12.0,10.0,30.0,47.0,,,,,,,,,,,,,,,,,,,,,,265.0,,,12.0,148.0,58.0
202007,July 2020,202007,,MOH - Uganda,South Central,Rakai District,Kifamba Subcounty,St. Bernard Mannya Health Centre III,a7obyfFdJ8u,St. Bernard Mannya Health Centre III,,,386.0,167.0,143.0,43.0,91.0,162.0,33.0,,32.0,30.0,26.0,32.0,38.0,12.0,32.0,,,,,,,,,,,,,,,,,,,,,,134.0,,,91.0,,
202007,July 2020,202007,,MOH - Uganda,Teso,Amuria District,Ogolai Subcounty,St. Claire Orungo Health Centre III,jcEuyATQbMK,St. Claire Orungo Health Centre III,,,952.0,2.0,402.0,29.0,68.0,176.0,48.0,48.0,32.0,18.0,21.0,32.0,18.0,21.0,92.0,,,,,,,,,,,,,,,,,,,,,,121.0,,,67.0,269.0,
202007,July 2020,202007,,MOH - Uganda,North Central,Buikwe District,Njeru Central Division,St. Francis Health Care Services Health Centre,tDnc44nKr26,St. Francis Health Care Services Health Centre,,,404.0,17.0,86.0,43.0,162.0,222.0,55.0,55.0,67.0,61.0,62.0,67.0,61.0,62.0,74.0,,,,,,,,,,,,,,,,,,,,,,238.0,,,162.0,244.0,
202007,July 2020,202007,,MOH - Uganda,North Central,Nakasongola District,Migeera Town Council,St. Francis Health Centre III,ryU8AKAQAnR,St. Francis Health Centre III,,,150.0,9.0,22.0,13.0,147.0,47.0,44.0,41.0,25.0,53.0,28.0,24.0,51.0,28.0,28.0,,,,,,,,,,,,,,,,,,,,,,128.0,,,144.0,67.0,
202007,July 2020,202007,,MOH - Uganda,South Central,Mpigi District,Kituntu Subcounty,St. Francis Of Asisi Kitakyusa Health Centre III,BHcwvgx7GbR,St. Francis Of Asisi Kitakyusa Health Centre III,,,301.0,11.0,35.0,4.0,4.0,17.0,30.0,20.0,33.0,43.0,17.0,33.0,43.0,18.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,205.0,164.0
202007,July 2020,202007,,MOH - Uganda,North Central,Nakasongola District,Kakooge Town Council,St. Franciscan Health Centre,rP3cpyzkW4m,St. Franciscan Health Centre,,,493.0,41.0,62.0,20.0,6.0,45.0,20.0,19.0,20.0,28.0,21.0,19.0,28.0,19.0,18.0,,,,,,,,,,,,,,,,,,,,,,72.0,,,6.0,13.0,
202007,July 2020,202007,,MOH - Uganda,North Central,Kassanda District,Kassanda Town Council,St. Gabriel Mirembe Maria Health Centre III,vh8cOiWZOv9,St. Gabriel Mirembe Maria Health Centre III,,,474.0,13.0,113.0,30.0,52.0,166.0,40.0,274.0,56.0,62.0,77.0,56.0,62.0,77.0,64.0,,,,,,,,,,,,,,,,,,,,,,332.0,,,52.0,45.0,
202007,July 2020,202007,,MOH - Uganda,North Central,Mubende District,Madudu Subcounty,St. Joseph Madudu Health Centre III,alZgEM25r1K,St. Joseph Madudu Health Centre III,,,117.0,1.0,45.0,14.0,88.0,113.0,66.0,66.0,102.0,101.0,135.0,102.0,101.0,135.0,157.0,10.0,,,,,,,,,,,,,,,4.0,97.0,,,,,293.0,,,88.0,74.0,44.0
202007,July 2020,202007,,MOH - Uganda,South Central,Kalungu District,Kyamulibwa Town Council,St. Joseph Of the Good Shepherd Health Centre,aTbmzoEvT5z,St. Joseph Of the Good Shepherd Health Centre,,,783.0,35.0,190.0,54.0,110.0,88.0,28.0,0.0,18.0,27.0,21.0,24.0,27.0,17.0,28.0,,,,,,,,,,,,,,,,,,,,,,91.0,,,110.0,18.0,22.0
202007,July 2020,202007,,MOH - Uganda,North Central,Mityana District,Busimbi Division,St. Jude Naama Health Centre III,AlO9MzUULQ7,St. Jude Naama Health Centre III,,,113.0,4.0,,18.0,49.0,27.0,33.0,,37.0,39.0,32.0,37.0,39.0,32.0,20.0,,,,,,,,,,,,,,,,,,,,,,19.0,,,51.0,189.0,47.0
202007,July 2020,202007,,MOH - Uganda,South Central,Wakiso District,Kira Division,St. Kizito Health Health Centre III,hciTS8BI8Lx,St. Kizito Health Health Centre III,,,214.0,3.0,84.0,10.0,10.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,10.0,,
202007,July 2020,202007,,MOH - Uganda,North Central,Luwero District,Busiika Town Council,St. Kizito Natyole Health Centre III,M7RLcStmJql,St. Kizito Natyole Health Centre III,,,778.0,460.0,39.0,25.0,135.0,230.0,34.0,34.0,54.0,48.0,58.0,63.0,44.0,60.0,67.0,,,,,,,,,,,,,,,,,,,,,,405.0,,,136.0,75.0,97.0
202007,July 2020,202007,,MOH - Uganda,North Central,Mityana District,Busimbi Division,St. Luke Kiyinda Mityana Diocese Health Centre III,ocmJzmqmXWX,St. Luke Kiyinda Mityana Diocese Health Centre III,,,198.0,4.0,19.0,13.0,36.0,59.0,31.0,,19.0,31.0,38.0,42.0,29.0,38.0,36.0,,,,,,,,,,,,,,,,,,,,,,136.0,,,35.0,40.0,
202007,July 2020,202007,,MOH - Uganda,North Central,Luwero District,Bombo Town Council,St. Luke Namaliga Health Centre IV,a01gDo4KauR,St. Luke Namaliga Health Centre IV,,,617.0,42.0,80.0,22.0,68.0,157.0,26.0,26.0,18.0,26.0,30.0,29.0,36.0,36.0,30.0,,,,,,,,,,,,,,,,,,,,,,373.0,1.0,,68.0,77.0,1.0
202007,July 2020,202007,,MOH - Uganda,South Central,Wakiso District,Ndejje Division,St. Magdalene Health Centre II,FzK1K0WRsFW,St. Magdalene Health Centre II,,,1340.0,398.0,,10.0,10.0,99.0,13.0,,31.0,36.0,37.0,36.0,38.0,34.0,42.0,,,,,,,,,,,,,,,,,,,,,,112.0,,,10.0,87.0,
202007,July 2020,202007,,MOH - Uganda,Tooro,Kyenjojo District,Mabira Town Council,St. Martins-Mabra Health Centre III,HEvqMCVc5qD,St. Martins-Mabra Health Centre III,,,198.0,12.0,117.0,39.0,,338.0,61.0,,117.0,94.0,110.0,117.0,98.0,88.0,92.0,,,,,,,,,,,,,,,,,31.0,,,,,332.0,,,,112.0,
202007,July 2020,202007,,MOH - Uganda,North Central,Luwero District,Butuntumula Subcounty,St. Mary's Kasaala Health Centre IV,DAcqiebFOcd,St. Mary's Kasaala Health Centre IV,,,303.0,49.0,48.0,10.0,136.0,58.0,21.0,,30.0,36.0,30.0,30.0,33.0,30.0,35.0,,,,,,,,,,,,,,,,,,,,,,254.0,,,70.0,56.0,37.0
202007,July 2020,202007,,MOH - Uganda,South Central,Bukomansimbi District,Bukomansimbi Town Council,St. Mary's Maternity & Nursing Home,VCIAE5Bta3H,St. Mary's Maternity & Nursing Home,,,56.0,0.0,23.0,21.0,36.0,76.0,14.0,,16.0,23.0,36.0,16.0,23.0,36.0,16.0,,,,,,,2.0,,,,5.0,,8.0,,,,,,,,,99.0,,,36.0,12.0,1.0
202007,July 2020,202007,,MOH - Uganda,North Central,Kassanda District,Kiganda Town Council,St. Matia Mulumba Health Centre III,Ae8byorr2lF,St. Matia Mulumba Health Centre III,,,147.0,6.0,31.0,25.0,43.0,190.0,35.0,7.0,64.0,50.0,61.0,67.0,52.0,53.0,10.0,,,,,,,,,,,,,,,,,,,,,,397.0,,,43.0,229.0,
202007,July 2020,202007,,MOH - Uganda,South Central,Bukomansimbi District,Bukomansimbi Town Council,St. Mechtilda Kitaasa Health Centre III,agQsp6hFdZa,St. Mechtilda Kitaasa Health Centre III,,,472.0,0.0,126.0,23.0,82.0,146.0,29.0,,23.0,50.0,57.0,37.0,43.0,51.0,56.0,,,,,,,,,,,,,,,,,,,,,,233.0,,,72.0,70.0,32.0
202007,July 2020,202007,,MOH - Uganda,South Central,Kalungu District,Lwabenge Subcounty,St. Monica Birongo Health Centre III,lQ9FxeRMd8s,St. Monica Birongo Health Centre III,,,262.0,84.0,117.0,43.0,104.0,119.0,34.0,26.0,27.0,41.0,32.0,38.0,40.0,32.0,44.0,0.0,,,,,,,,,,,,,,,,,,,,,114.0,,,104.0,40.0,56.0
202007,July 2020,202007,,MOH - Uganda,South Central,Mpigi District,Kiringente Subcounty,St. Monica Katende Health Centre III,aLQq5QTDV2s,St. Monica Katende Health Centre III,,,578.0,68.0,75.0,19.0,98.0,171.0,47.0,47.0,51.0,54.0,61.0,50.0,48.0,51.0,50.0,,,,,,,,,,,,,,,,,,,,,,251.0,,,46.0,13.0,57.0
202007,July 2020,202007,,MOH - Uganda,North Central,Mityana District,Bulera Subcounty,St. Noah Buyambi Health Centre III,GAp2zlJ35sn,St. Noah Buyambi Health Centre III,,,132.0,8.0,37.0,10.0,37.0,26.0,14.0,11.0,18.0,23.0,20.0,18.0,23.0,20.0,43.0,,,,,,,,,,,,,,,,,,,,,,12.0,,,37.0,27.0,12.0
202007,July 2020,202007,,MOH - Uganda,North Central,Kyankwanzi District,Masodde-Karagi Town Council,St. Noah Vvumba Health Centre II,SPuSIQfsoKF,St. Noah Vvumba Health Centre II,,,174.0,4.0,,11.0,41.0,39.0,23.0,23.0,27.0,30.0,15.0,27.0,30.0,15.0,18.0,,,,,,,,,,,,,,,,,,,,,,48.0,,,40.0,48.0,
202007,July 2020,202007,,MOH - Uganda,North Central,Mityana District,Busunju Town Council,St. Padre Pio Mirembe Health Centre III,l3oOKBFWJkz,St. Padre Pio Mirembe Health Centre III,,,161.0,13.0,57.0,17.0,21.0,44.0,36.0,,32.0,25.0,30.0,32.0,25.0,30.0,28.0,,,,,,,,,,,,,,,,,,,,,,199.0,,,21.0,46.0,39.0
202007,July 2020,202007,,MOH - Uganda,South Central,Lwengo District,Kyazanga Subcounty,"St. Peter,Busibo",DQT0OSOZ3sf,"St. Peter,Busibo",,,481.0,6.0,,16.0,16.0,86.0,24.0,,48.0,28.0,38.0,48.0,28.0,38.0,32.0,,,,,,,,,,,,,,,,,,,,,,108.0,,,16.0,31.0,8.0
202007,July 2020,202007,,MOH - Uganda,North Central,Nakaseke District,Kapeeka Subcounty,St. Theresa Kabogwe Health Centre II,Khcb8YYpw8O,St. Theresa Kabogwe Health Centre II,,,122.0,,,15.0,,52.0,25.0,,26.0,18.0,20.0,26.0,18.0,20.0,11.0,,,,,,,,,,,,,,,,,,,,,,64.0,,,,25.0,
202007,July 2020,202007,,MOH - Uganda,North Central,Mukono District,Nama Subcounty,Takajjunge Health Centre III,RfweVyD8d7w,Takajjunge Health Centre III,,,170.0,23.0,,22.0,61.0,111.0,34.0,34.0,43.0,27.0,41.0,43.0,27.0,41.0,38.0,2.0,,,,,,,,,,,,,,,,,,,,,57.0,,,61.0,58.0,36.0
202007,July 2020,202007,,MOH - Uganda,Tooro,Kyenjojo District,Butiiti Subcounty,Villa Maria (Kaihura) Health Centre II,aYcV6yUPUF5,Villa Maria (Kaihura) Health Centre II,,,142.0,,45.0,32.0,65.0,80.0,64.0,,26.0,32.0,26.0,28.0,32.0,26.0,20.0,,,,,,,,,,,,,,,,,,,,,,49.0,,,67.0,26.0,
202007,July 2020,202007,,MOH - Uganda,Tooro,Fort Portal City,Fort Portal Central Division,Virika Hospital,uiLzeURGsDn,Virika Hospital,,,1297.0,471.0,303.0,72.0,48.0,210.0,75.0,,48.0,36.0,40.0,48.0,36.0,40.0,56.0,,,,,,,,,,,,,,,,41.0,403.0,36.0,,,,208.0,,,48.0,148.0,
202007,July 2020,202007,,MOH - Uganda,South Central,Wakiso District,Gombe Division,Wanda Matugga Health Centre IV,MtdbKasioFr,Wanda Matugga Health Centre IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202007,July 2020,202007,,MOH - Uganda,Tooro,Kyegegwa District,Kabweza-Kyegegwa Subcounty,Wekomiire St. Thereza Health Centre III,Fz5Ar828O0m,Wekomiire St. Thereza Health Centre III,,,287.0,2.0,113.0,30.0,97.0,154.0,56.0,56.0,91.0,77.0,67.0,91.0,63.0,45.0,80.0,,,,,,,,,,,,,,,,,30.0,,,,,106.0,,,116.0,159.0,2.0
202007,July 2020,202007,,MOH - Uganda,Tooro,Bunyangabu District,Kibiito Town Council,Yerya Health Centre III,z3ldDiQ4JHT,Yerya Health Centre III,,,628.0,6.0,173.0,60.0,160.0,230.0,34.0,,39.0,41.0,32.0,39.0,41.0,32.0,37.0,,,,,,,,,,,,,,,,,,,,,,159.0,,,171.0,136.0,
202008,August 2020,202008,,MOH - Uganda,North Central,Nakaseke District,Nakaseke Town Council,Access Life Care Health Centre II,BQl9b7pSAhx,Access Life Care Health Centre II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
